"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 23","","","6-6-7-7","","","","","","","","","","","","","","","","","","","","","",""
"25-Jul","3:00 PM","5-6 v 7-8","TRABUCO HILLS HS","112","W94-ROSE BOWL BLACK","7","W100-LOYOLA","17","124","142","14BQ-112","","","cu_5-6 v 7-8","","","","","","","","","","",""
"25-Jul","4:00 PM","9-12 semi","TRABUCO HILLS HS","115","L97-CCU WHITE","22","L91-TRI VALLEY TRITONS","4","133","136","14BQ-115","","","cu_9-12 semi","","","","","","","","","","",""
"25-Jul","5:00 PM","9-12 semi","TRABUCO HILLS HS","118","L100-SOVA","15","L94-AMERICAN RIVER B","8","133","136","14BQ-118","","","cu_9-12 semi","","","","","","","","","","",""
"25-Jul","6:00 PM","Play-in","TRABUCO HILLS HS","121","L103-ORWP RED","15","W109-VALLEY UNITED","14","127","139","14BQ-121","","","cu_Play-in","","","","","","","","","","",""
"25-Jul","7:00 PM","Play-in","TRABUCO HILLS HS","124","L106-SAN CLEMENTE BLACK","7","W112-LOYOLA","11","130","139","14BQ-124","","","cu_Play-in","","","","","","","","","","",""
"Sun, July 26","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","VILLA PARK HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"26-Jul","7:00 AM","semi","VILLA PARK HS","131","W104-LOS ALAMITOS","8","W119-CHAWP","10","146","145","14BQ-131","","","ni_semi","","","","","","","","","","",""
"26-Jul","8:00 AM","semi","VILLA PARK HS","132","W101-SOCAL","19","W122-NSD STARS","7","146","145","14BQ-132","","","ni_semi","","","","","","","","","","",""
"26-Jul","9:00 AM","7th","VILLA PARK HS","140","L107-NORTH IRVINE RED","9","L110-TRILOGY","12","ni_7th","ni_8th","14BQ-140","","","ni_7th","","","","","","","","","","",""
"26-Jul","10:00 AM","5th","VILLA PARK HS","141","L119-BACK BAY","17","L122-SOUTH COAST WHITE","6","ni_5th","ni_6th","14BQ-141","","","ni_5th","","","","","","","","","","",""
"26-Jul","11:00 AM","3rd","VILLA PARK HS","145","L131-LOS ALAMITOS","15","L132-NSD STARS","8","ni_3rd","ni_4th","14BQ-145","","","ni_3rd","","","","","","","","","","",""
"26-Jul","12:00 PM","1st","VILLA PARK HS","146","W131-CHAWP","12","W132-SOCAL","15","ni_1st","ni_2nd","14BQ-146","","","ni_1st","","","","","","","","","","",""
"","","","TRABUCO HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"26-Jul","7:00 AM","21-24 RR","TRABUCO HILLS HS","125","3rd ni_T-LA JOLLA C","11","3rd ni_U-NAVY","14","","","14BQ-125","","","ni_21-24 RR","","","","","","","","","","",""
"26-Jul","8:00 AM","17th","TRABUCO HILLS HS","129","W117-CAL REPUBLIC","16","W123-SAND CANYON","15","ni_17th","ni_18th","14BQ-129","","","ni_17th","","","","","","","","","","",""
"26-Jul","9:00 AM","19th","TRABUCO HILLS HS","128","L117-PALOS VERDES BLUE","9","L123-OCWPC RED","8","ni_19th","ni_20th","14BQ-128","","","ni_19th","","","","","","","","","","",""
"26-Jul","10:00 AM","9th","TRABUCO HILLS HS","138","W113-CORONADO","10","W116-SANTA CRUZ","8","ni_9th","ni_10th","14BQ-138","","","ni_9th","","","","","","","","","","",""
"26-Jul","11:00 AM","11th","TRABUCO HILLS HS","137","L113-LA CITY UNITED","8.5","L116-CIU COAST","8.4","ni_11th","ni_12th","14BQ-137","","","ni_11th","","","","","","","","","","",""
"","","","PORTOLA HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"26-Jul","7:00 AM","semi","PORTOLA HS 2","127","W106-BREA OLINDA","17","W121-ORWP RED","13","144","143","14BQ-127","","","cu_semi","","","","","","","","","","",""
"26-Jul","8:00 AM","semi","PORTOLA HS 2","130","W103-NORCAL TEAL","12","W124-LOYOLA","9","144","143","14BQ-130","","","cu_semi","","","","","","","","","","",""
"26-Jul","9:00 AM","7th","PORTOLA HS 2","142","L109-MID PEN","5","L112-ROSE BOWL BLACK","10","cu_7th","cu_8th","14BQ-142","","","cu_7th","","","","","","","","","","",""
"26-Jul","10:00 AM","5th","PORTOLA HS 2","139","L121-VALLEY UNITED","18","L124-SAN CLEMENTE BLACK","20","cu_5th","cu_6th","14BQ-139","","","cu_5th","","","","","","","","","","",""
"26-Jul","11:00 AM","3rd","PORTOLA HS 2","143","L127-ORWP RED","10","L130-LOYOLA","5","cu_3rd","cu_4th","14BQ-143","","","cu_3rd","","","","","","","","","","",""
"26-Jul","12:00 PM","1st","PORTOLA HS 2","144","W127-BREA OLINDA","10","W130-NORCAL TEAL","12","cu_1st","cu_2nd","14BQ-144","","","cu_1st","","","","","","","","","","",""
"","","","SADDLEBACK COLLEGE 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"26-Jul","7:00 AM","21-24 RR","SADDLEBACK COLLEGE 2","126","3rd ni_R-STANFORD WHITE","14","3rd ni_S-BURLINGAME","6","","","14BQ-126","","","ni_21-24 RR","","","","","","","","","","",""
"26-Jul","8:00 AM","9th","SADDLEBACK COLLEGE 2","133","W115-CCU WHITE","9","W118-SOVA","10","cu_9th","cu_10th","14BQ-133","","","cu_9th","","","","","","","","","","",""
"26-Jul","9:00 AM","11th","SADDLEBACK COLLEGE 2","136","L115-TRI VALLEY TRITONS","4","L118-AMERICAN RIVER B","16","cu_11th","cu_12th","14BQ-136","","","cu_11th","","","","","","","","","","",""
"26-Jul","10:00 AM","13th","SADDLEBACK COLLEGE 2","135","W114-VNITED","13","W120-908 BLUE","12","ni_13th","ni_14th","14BQ-135","","","ni_13th","","","","","","","","","","",""
"26-Jul","11:00 AM","15th","SADDLEBACK COLLEGE 2","134","L114-PAC","14","L120-CDM WHITE","7","ni_15th","ni_16th","14BQ-134","","","ni_15th","","","","","","","","","","",""
"","","cu_Place","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st","W144-NORCAL TEAL","","","","","","","","","","","","","","","","","","","","","",""
"","","2nd","L144-BREA OLINDA","","","","","","","","","","","","","","","","","","","","","",""
"","","3rd","W143-ORWP RED","","","","","","","","","","","","","","","","","","","","","",""
"","","4th","L143-LOYOLA","","","","","","","","","","","","","","","","","","","","","",""
"","","5th","W139-SAN CLEMENTE BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","6th","L139-VALLEY UNITED","","","","","","","","","","","","","","","","","","","","","",""
"","","7th","W142-ROSE BOWL BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","8th","L142-MID PEN","","","","","","","","","","","","","","","","","","","","","",""
"","","9th","W133-SOVA","","","","","","","","","","","","","","","","","","","","","",""
"","","10th","L133-CCU WHITE","","","","","","","","","","","","","","","","","","","","","",""
"","","11th","W136-AMERICAN RIVER B","","","","","","","","","","","","","","","","","","","","","",""
"","","12th","L136-TRI VALLEY TRITONS","","","","","","","","","","","","","","","","","","","","","",""
