"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 27","","","6-6-6-6","","","","","","","","","","","","","","","","","","","","","",""
"","","C","D","","F","","","","Teams","","","","","","","","","","","","","","","",""
"20-Jul","8:50 AM","5-8 v 9-12","LA HABRA HS","127","2nd_au_P","","3rd_au_O","","147","151","12C-127","","au_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","9:40 AM","5-8 v 9-12","LA HABRA HS","131","2nd_au_M","","W114","","147","151","12C-131","","au_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","11:20 AM","play to semi","LA HABRA HS","123","1st_au_N","","1st_au_O","","172","163","12C-123","","au_play to semi","","","","","","","","","","","",""
"20-Jul","12:10 PM","bracket","LA HABRA HS","139","au_V2","","au_V3","","bracket","","12C-139","","au_bracket","","","","","","","","","","","",""
"20-Jul","1:00 PM","1-2 v 3-4","LA HABRA HS","147","W127","","W131","","163","188","12C-147","","au_1-2 v 3-4","","","","","","","","","","","",""
"20-Jul","4:20 PM","9-12 semi","LA HABRA HS","151","L131","","L127","","183","184","12C-151","","au_9-12 semi","","","","","","","","","","","",""
"20-Jul","5:10 PM","bracket","LA HABRA HS","155","au_V1","","au_V2","","bracket","","12C-155","","au_bracket","","","","","","","","","","","",""
"20-Jul","6:00 PM","play to semi","LA HABRA HS","163","L123","","W147","","171","187","12C-163","","au_play to semi","","","","","","","","","","","",""
"","","6 min Quarters","","","","","","","","","","","","","","","","","","","","","","",""
"Tue, July 21","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","LA HABRA HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","semi","LA HABRA HS","171","W124","","W163","","191","192","12C-171","","au_semi","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","LA HABRA HS","172","W123","","W164","","191","192","12C-172","","au_semi","","","","","","","","","","","",""
"21-Jul","9:00 AM","5th","LA HABRA HS","187","L163","","L164","","au_5th","","12C-187","","au_5th","","","","","","","","","","","",""
"21-Jul","10:00 AM","7th","LA HABRA HS","188","L147","","L148","","au_7th","","12C-188","","au_7th","","","","","","","","","","","",""
"21-Jul","11:00 AM","3rd","LA HABRA HS","192","L171","","L172","","au_3rd","","12C-192","","au_3rd","","","","","","","","","","","",""
"21-Jul","12:00 PM","1st","LA HABRA HS","191","W171","","W172","","au_1st","","12C-191","","au_1st","","","","","","","","","","","",""
"","","","TRABUCO HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","21-24 RR","TRABUCO HILLS HS","165","3rd_pt_T","","3rd_pt_U","","pt_21-24 RR","","12C-165","","pt_21-24 RR","","","","","","","","","","","",""
"21-Jul","8:00 AM","21-24 RR","TRABUCO HILLS HS","166","3rd_pt_R","","3rd_pt_S","","pt_21-24 RR","","12C-166","","pt_21-24 RR","","","","","","","","","","","",""
"21-Jul","9:00 AM","17th","TRABUCO HILLS HS","175","3rd_au_V","","3rd_au_W","","au_17th","","12C-175","","au_17th","","","","","","","","","","","",""
"21-Jul","10:00 AM","13th","TRABUCO HILLS HS","179","1st_au_V","","1st_au_W","","au_13th","","12C-179","","au_13th","","","","","","","","","","","",""
"21-Jul","11:00 AM","11th","TRABUCO HILLS HS","184","L151","","L152","","au_11th","","12C-184","","au_11th","","","","","","","","","","","",""
"21-Jul","12:00 PM","9th","TRABUCO HILLS HS","183","W151","","W152","","au_9th","","12C-183","","au_9th","","","","","","","","","","","",""
"","","","GOLDEN WEST COLLEGE 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","19-21 RR","GOLDEN WEST COLLEGE 2","168","au_X2","","au_X3","","au_19-21 RR","","12C-168","","au_19-21 RR","","","","","","","","","","","",""
"21-Jul","8:00 AM","11th","GOLDEN WEST COLLEGE 2","181","L149","","L150","","pt_11th","","12C-181","","pt_11th","","","","","","","","","","","",""
"21-Jul","9:00 AM","13th","GOLDEN WEST COLLEGE 2","178","W153","","W154","","pt_13th","","12C-178","","pt_13th","","","","","","","","","","","",""
"21-Jul","10:00 AM","15th","GOLDEN WEST COLLEGE 2","177","L153","","L154","","pt_15th","","12C-177","","pt_15th","","","","","","","","","","","",""
"21-Jul","11:00 AM","19th","GOLDEN WEST COLLEGE 2","169","L157","","L158","","pt_19th","","12C-169","","pt_19th","","","","","","","","","","","",""
"21-Jul","12:00 PM","15th","GOLDEN WEST COLLEGE 2","180","2nd_au_V","","2nd_au_W","","au_15th","","12C-180","","au_15th","","","","","","","","","","","",""
"","","","PORTOLA HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","17th","PORTOLA HS 2","170","W157","","W158","","pt_17th","","12C-170","","pt_17th","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","PORTOLA HS 2","173","W122","","W161","","189","190","12C-173","","pt_semi","","","","","","","","","","","",""
"21-Jul","9:00 AM","semi","PORTOLA HS 2","174","W121","","W162","","189","190","12C-174","","pt_semi","","","","","","","","","","","",""
"21-Jul","10:00 AM","5th","PORTOLA HS 2","186","L161","","L162","","pt_5th","","12C-186","","pt_5th","","","","","","","","","","","",""
"21-Jul","11:00 AM","7th","PORTOLA HS 2","185","L145","","L146","","pt_7th","","12C-185","","pt_7th","","","","","","","","","","","",""
"21-Jul","12:00 PM","9th","PORTOLA HS 2","182","W149","","W150","","pt_9th","","12C-182","","pt_9th","","","","","","","","","","","",""
"","","","WOOLLETT LEFT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"21-Jul","1:00 PM","3rd","WOOLLETT LEFT","190","L173","","L174","","pt_3rd","","12C-190","","pt_3rd","","","","","","","","","","","",""
"","","","WOOLLETT RIGHT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","","GMID","","","","","","","","","","","","","",""
"21-Jul","1:00 PM","1st","WOOLLETT RIGHT","189","W173","","W174","","pt_1st","","12C-189","","pt_1st","","","","","","","","","","","",""
