"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Sat, July 18","","","5-5-5-5","","","","","","","","","","","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","WOOLLETT LEFT","131","W104","","W119","","146","145","10C-131","","","pt_semi","","","","","","","","","","",""
"21-Jul","11:00 AM","3rd","WOOLLETT LEFT","145","L131","","L132","","3rd","4th","10C-145","","","pt_3rd","","","","","","","","","","",""
"","","","WOOLLETT RIGHT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","S","Dark","S","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","WOOLLETT RIGHT","132","W101","","W122","","146","145","10C-132","","","pt_semi","","","","","","","","","","",""
"21-Jul","9:00 AM","5th","WOOLLETT RIGHT","141","L119","","L122","","5th","6th","10C-141","","","pt_5th","","","","","","","","","","",""
"21-Jul","11:00 AM","1st","WOOLLETT RIGHT","146","W131","","W132","","1st","2nd","10C-146","","","pt_1st","","","","","","","","","","",""
"","","au_Place","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st","W144","","","","","","","","","","","","","","","","","","","","","",""
"","","2nd","L144","","","","","","","","","","","","","","","","","","","","","",""
"","","3rd","W143","","","","","","","","","","","","","","","","","","","","","",""
"","","4th","L143","","","","","","","","","","","","","","","","","","","","","",""
"","","5th","W139","","","","","","","","","","","","","","","","","","","","","",""
"","","6th","L139","","","","","","","","","","","","","","","","","","","","","",""
"","","7th","W142","","","","","","","","","","","","","","","","","","","","","",""
"","","8th","L142","","","","","","","","","","","","","","","","","","","","","",""
"","","9th","W133","","","","","","","","","","","","","","","","","","","","","",""
"","","10th","L133","","","","","","","","","","","","","","","","","","","","","",""
"","","11th","W136","","","","","","","","","","","","","","","","","","","","","",""
"","","12th","L136","","","","","","","","","","","","","","","","","","","","","",""
