participantId,name,season,ageGroup,gender,group,canonicalClubId,identityStatus,aliases,sources
tournament-team-2026-14u-girls-2nd-ag-n,2nd_ag_N-,2026,14U,Girls,14U Girls,,tournament_only_team,2nd_ag_N-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-2nd-ag-o,2nd_ag_O-,2026,14U,Girls,14U Girls,,tournament_only_team,2nd_ag_O-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-2nd-ag-p,2nd_ag_P-,2026,14U,Girls,14U Girls,,tournament_only_team,2nd_ag_P-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-2nd-ag-r,2nd_ag_R-,2026,14U,Girls,14U Girls,,tournament_only_team,2nd_ag_R-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-2nd-ag-s,2nd_ag_S-,2026,14U,Girls,14U Girls,,tournament_only_team,2nd_ag_S-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-2nd-ag-t,2nd_ag_T-,2026,14U,Girls,14U Girls,,tournament_only_team,2nd_ag_T-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-2nd-ag-u,2nd_ag_U-,2026,14U,Girls,14U Girls,,tournament_only_team,2nd_ag_U-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-bz-o,3rd bz_O-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd bz_O-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-a,3rd_A-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_A-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-b,3rd_B-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_B-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-c,3rd_C,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_C,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-d,3rd_D-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_D-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-e,3rd_E-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_E-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-g,3rd_G-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_G-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-i,3rd_I-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_I-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-j,3rd_J-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_J-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-k,3rd_K-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_K-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-ag-m,3rd_ag_M-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_ag_M-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-ag-n,3rd_ag_N-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_ag_N-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-ag-o,3rd_ag_O-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_ag_O-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-ag-p,3rd_ag_P-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_ag_P-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-ag-r,3rd_ag_R-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_ag_R-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-ag-s,3rd_ag_S-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_ag_S-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-ag-t,3rd_ag_T-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_ag_T-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-3rd-ag-u,3rd_ag_U-,2026,14U,Girls,14U Girls,,tournament_only_team,3rd_ag_U-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-680-blue,680 BLUE,2026,14U,Girls,14U Girls,,tournament_only_team,680 BLUE | K1(11)-680 BLUE,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-alameda,ALAMEDA,2026,14U,Girls,14U Girls,club-alameda,canonical_club_tournament_team,A2(24)-ALAMEDA | ALAMEDA,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-brooklyn-hustle,BROOKLYN HUSTLE,2026,14U,Girls,14U Girls,,tournament_only_team,33-BROOKLYN HUSTLE | BROOKLYN HUSTLE,2026-jo-weekend-1|14u-girls-championship
tournament-team-2026-14u-girls-bulldog,BULLDOG,2026,14U,Girls,14U Girls,club-bulldog,canonical_club_tournament_team,BULLDOG | E2(20)-BULLDOG,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-chawp-white,CHAWP WHITE,2026,14U,Girls,14U Girls,,tournament_only_team,15-CHAWP WHITE | CHAWP WHITE,2026-jo-weekend-1|14u-girls-championship
tournament-team-2026-14u-girls-chicago-park,CHICAGO PARK,2026,14U,Girls,14U Girls,,tournament_only_team,43-CHICAGO PARK | CHICAGO PARK,2026-jo-weekend-1|14u-girls-championship
tournament-team-2026-14u-girls-chula-vista-premier,CHULA VISTA PREMIER,2026,14U,Girls,14U Girls,,tournament_only_team,39-CHULA VISTA PREMIER | CHULA VISTA PREMIER,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ct-premier,CT PREMIER,2026,14U,Girls,14U Girls,club-ct-premier,canonical_club_tournament_team,CT PREMIER | I3(33)-CT PREMIER,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-honolulu,HONOLULU,2026,14U,Girls,14U Girls,,tournament_only_team,HONOLULU | K3(35)-HONOLULU,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-innia-arden,INNIA ARDEN,2026,14U,Girls,14U Girls,,tournament_only_team,23-INNIA ARDEN | INNIA ARDEN,2026-jo-weekend-1|14u-girls-championship
tournament-team-2026-14u-girls-kearns,KEARNS,2026,14U,Girls,14U Girls,,tournament_only_team,34-KEARNS | KEARNS,2026-jo-weekend-1|14u-girls-championship
tournament-team-2026-14u-girls-newport-beach-white,NEWPORT BEACH WHITE,2026,14U,Girls,14U Girls,,tournament_only_team,17-NEWPORT BEACH WHITE | NEWPORT BEACH WHITE,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-norco,NORCO,2026,14U,Girls,14U Girls,club-norco,canonical_club_tournament_team,41-NORCO | NORCO,2026-jo-weekend-1|14u-girls-championship
tournament-team-2026-14u-girls-palos-verdes,PALOS VERDES,2026,14U,Girls,14U Girls,club-palos-verdes,canonical_club_tournament_team,C1(3)-PALOS VERDES | PALOS VERDES,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-placer,PLACER,2026,14U,Girls,14U Girls,,tournament_only_team,B3(26)-PLACER | PLACER,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-punahou,PUNAHOU,2026,14U,Girls,14U Girls,,tournament_only_team,42-PUNAHOU | PUNAHOU,2026-jo-weekend-1|14u-girls-championship
tournament-team-2026-14u-girls-san-jose-express-blue,SAN JOSE EXPRESS BLUE,2026,14U,Girls,14U Girls,,tournament_only_team,6-SAN JOSE EXPRESS BLUE | SAN JOSE EXPRESS BLUE,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-san-jose-express-gold,SAN JOSE EXPRESS GOLD,2026,14U,Girls,14U Girls,,tournament_only_team,J3(34)-SAN JOSE EXPRESS GOLD | SAN JOSE EXPRESS GOLD,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-santa-barbara-wpc-b,SANTA BARBARA WPC B,2026,14U,Girls,14U Girls,,tournament_only_team,I1(9)-SANTA BARBARA WPC B | SANTA BARBARA WPC B,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-southside,SOUTHSIDE,2026,14U,Girls,14U Girls,,tournament_only_team,45-SOUTHSIDE | SOUTHSIDE,2026-jo-weekend-1|14u-girls-championship
tournament-team-2026-14u-girls-stanford-c,STANFORD C,2026,14U,Girls,14U Girls,,tournament_only_team,D3(28)-STANFORD C | STANFORD C,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-topaz-tsunami,TOPAZ TSUNAMI,2026,14U,Girls,14U Girls,,tournament_only_team,48-TOPAZ TSUNAMI | TOPAZ TSUNAMI,2026-jo-weekend-1|14u-girls-championship
tournament-team-2026-14u-girls-trojan,TROJAN,2026,14U,Girls,14U Girls,club-trojan,canonical_club_tournament_team,32-TROJAN | TROJAN,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-turul,TURUL,2026,14U,Girls,14U Girls,,tournament_only_team,G3(31)-TURUL | TURUL,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-wcac-united,WCAC UNITED,2026,14U,Girls,14U Girls,club-wcac-united,canonical_club_tournament_team,37-WCAC UNITED | WCAC UNITED,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-m1,ag_M1-,2026,14U,Girls,14U Girls,,tournament_only_team,ag_M1-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-m2,ag_M2,2026,14U,Girls,14U Girls,,tournament_only_team,ag_M2,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-m3,ag_M3-,2026,14U,Girls,14U Girls,,tournament_only_team,ag_M3-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-n1,ag_N1-,2026,14U,Girls,14U Girls,,tournament_only_team,ag_N1-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-n2,ag_N2-,2026,14U,Girls,14U Girls,,tournament_only_team,ag_N2-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-n3,ag_N3-,2026,14U,Girls,14U Girls,,tournament_only_team,ag_N3-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-o1,ag_O1,2026,14U,Girls,14U Girls,,tournament_only_team,ag_O1,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-o2,ag_O2,2026,14U,Girls,14U Girls,,tournament_only_team,ag_O2,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-o3,ag_O3-,2026,14U,Girls,14U Girls,,tournament_only_team,ag_O3-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-p1,ag_P1-,2026,14U,Girls,14U Girls,,tournament_only_team,ag_P1-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-p2,ag_P2-,2026,14U,Girls,14U Girls,,tournament_only_team,ag_P2-,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-p3,ag_P3,2026,14U,Girls,14U Girls,,tournament_only_team,ag_P3,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-r1,ag_R1,2026,14U,Girls,14U Girls,,tournament_only_team,ag_R1,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-r2,ag_R2,2026,14U,Girls,14U Girls,,tournament_only_team,ag_R2,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-r3,ag_R3,2026,14U,Girls,14U Girls,,tournament_only_team,ag_R3,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-s1,ag_S1,2026,14U,Girls,14U Girls,,tournament_only_team,ag_S1,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-s2,ag_S2,2026,14U,Girls,14U Girls,,tournament_only_team,ag_S2,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-s3,ag_S3,2026,14U,Girls,14U Girls,,tournament_only_team,ag_S3,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-t1,ag_T1,2026,14U,Girls,14U Girls,,tournament_only_team,ag_T1,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-t2,ag_T2,2026,14U,Girls,14U Girls,,tournament_only_team,ag_T2,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-t3,ag_T3,2026,14U,Girls,14U Girls,,tournament_only_team,ag_T3,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-u1,ag_U1,2026,14U,Girls,14U Girls,,tournament_only_team,ag_U1,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-u2,ag_U2,2026,14U,Girls,14U Girls,,tournament_only_team,ag_U2,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-ag-u3,ag_U3,2026,14U,Girls,14U Girls,,tournament_only_team,ag_U3,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-m1,bz_M1,2026,14U,Girls,14U Girls,,tournament_only_team,bz_M1,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-m2,bz_M2,2026,14U,Girls,14U Girls,,tournament_only_team,bz_M2,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-m3,bz_M3,2026,14U,Girls,14U Girls,,tournament_only_team,bz_M3,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-m4,bz_M4,2026,14U,Girls,14U Girls,,tournament_only_team,bz_M4,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-n1,bz_N1,2026,14U,Girls,14U Girls,,tournament_only_team,bz_N1,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-n2,bz_N2,2026,14U,Girls,14U Girls,,tournament_only_team,bz_N2,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-n3,bz_N3,2026,14U,Girls,14U Girls,,tournament_only_team,bz_N3,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-n4,bz_N4,2026,14U,Girls,14U Girls,,tournament_only_team,bz_N4,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-o1,bz_O1,2026,14U,Girls,14U Girls,,tournament_only_team,bz_O1,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-o2,bz_O2,2026,14U,Girls,14U Girls,,tournament_only_team,bz_O2,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-o3,bz_O3,2026,14U,Girls,14U Girls,,tournament_only_team,bz_O3,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-p1,bz_P1,2026,14U,Girls,14U Girls,,tournament_only_team,bz_P1,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-p2,bz_P2,2026,14U,Girls,14U Girls,,tournament_only_team,bz_P2,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-p3,bz_P3,2026,14U,Girls,14U Girls,,tournament_only_team,bz_P3,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-p4,bz_P4,2026,14U,Girls,14U Girls,,tournament_only_team,bz_P4,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-x1,bz_X1,2026,14U,Girls,14U Girls,,tournament_only_team,bz_X1,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-x2,bz_X2,2026,14U,Girls,14U Girls,,tournament_only_team,bz_X2,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-14u-girls-bz-x3,bz_X3,2026,14U,Girls,14U Girls,,tournament_only_team,bz_X3,2026-jo-weekend-1|14u-girls-classic
tournament-team-2026-16u-boys-1st-ag-m,1st ag_M-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ag_M-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-ag-n,1st ag_N-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ag_N-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-ag-o,1st ag_O-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ag_O-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-ag-p,1st ag_P-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ag_P-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-ag-r,1st ag_R-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ag_R-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-ag-s,1st ag_S-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ag_S-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-ag-t,1st ag_T-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ag_T-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-ag-u,1st ag_U-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ag_U-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-bz-m,1st bz_M-,2026,16U,Boys,16U Boys,,tournament_only_team,1st bz_M-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-bz-n,1st bz_N-,2026,16U,Boys,16U Boys,,tournament_only_team,1st bz_N-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-bz-o,1st bz_O-,2026,16U,Boys,16U Boys,,tournament_only_team,1st bz_O-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-bz-p,1st bz_P-,2026,16U,Boys,16U Boys,,tournament_only_team,1st bz_P-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-bz-r,1st bz_R-,2026,16U,Boys,16U Boys,,tournament_only_team,1st bz_R-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-bz-s,1st bz_S-,2026,16U,Boys,16U Boys,,tournament_only_team,1st bz_S-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-bz-t,1st bz_T-,2026,16U,Boys,16U Boys,,tournament_only_team,1st bz_T-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-bz-u,1st bz_U-,2026,16U,Boys,16U Boys,,tournament_only_team,1st bz_U-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-1st-cu-m,1st cu_M-,2026,16U,Boys,16U Boys,,tournament_only_team,1st cu_M-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-cu-n,1st cu_N-,2026,16U,Boys,16U Boys,,tournament_only_team,1st cu_N-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-cu-o,1st cu_O-,2026,16U,Boys,16U Boys,,tournament_only_team,1st cu_O-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-cu-p,1st cu_P-,2026,16U,Boys,16U Boys,,tournament_only_team,1st cu_P-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-cu-r,1st cu_R-,2026,16U,Boys,16U Boys,,tournament_only_team,1st cu_R-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-cu-s,1st cu_S-,2026,16U,Boys,16U Boys,,tournament_only_team,1st cu_S-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-cu-t,1st cu_T-,2026,16U,Boys,16U Boys,,tournament_only_team,1st cu_T-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-cu-u,1st cu_U-,2026,16U,Boys,16U Boys,,tournament_only_team,1st cu_U-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-ni-m,1st ni_M-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ni_M-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-ni-n,1st ni_N-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ni_N-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-ni-o,1st ni_O-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ni_O-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-ni-p,1st ni_P-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ni_P-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-ni-r,1st ni_R-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ni_R-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-ni-s,1st ni_S-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ni_S-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-ni-t,1st ni_T-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ni_T-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-1st-ni-u,1st ni_U-,2026,16U,Boys,16U Boys,,tournament_only_team,1st ni_U-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-ag-m,2nd ag_M-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ag_M-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-ag-n,2nd ag_N-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ag_N-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-ag-o,2nd ag_O-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ag_O-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-ag-p,2nd ag_P-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ag_P-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-ag-r,2nd ag_R-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ag_R-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-ag-s,2nd ag_S-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ag_S-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-ag-t,2nd ag_T-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ag_T-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-ag-u,2nd ag_U-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ag_U-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-bz-m,2nd bz_M-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd bz_M-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-bz-n,2nd bz_N-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd bz_N-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-bz-o,2nd bz_O-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd bz_O-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-bz-p,2nd bz_P-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd bz_P-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-bz-r,2nd bz_R-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd bz_R-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-bz-s,2nd bz_S-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd bz_S-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-bz-t,2nd bz_T-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd bz_T-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-bz-u,2nd bz_U-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd bz_U-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-2nd-cu-m,2nd cu_M-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd cu_M-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-cu-n,2nd cu_N-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd cu_N-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-cu-o,2nd cu_O-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd cu_O-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-cu-p,2nd cu_P-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd cu_P-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-cu-r,2nd cu_R-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd cu_R-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-cu-s,2nd cu_S-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd cu_S-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-cu-t,2nd cu_T-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd cu_T-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-cu-u,2nd cu_U-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd cu_U-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-ni-m,2nd ni_M-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ni_M-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-ni-n,2nd ni_N-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ni_N-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-ni-o,2nd ni_O-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ni_O-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-ni-p,2nd ni_P-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ni_P-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-ni-r,2nd ni_R-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ni_R-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-ni-s,2nd ni_S-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ni_S-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-ni-t,2nd ni_T-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ni_T-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-2nd-ni-u,2nd ni_U-,2026,16U,Boys,16U Boys,,tournament_only_team,2nd ni_U-,2026-jo-weekend-2|16u-boys-invitational
tournament-team-2026-16u-boys-3rd-ag-m,3rd ag_M-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ag_M-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-ag-n,3rd ag_N-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ag_N-,2026-jo-weekend-2|16u-boys-classic
tournament-team-2026-16u-boys-3rd-ag-o,3rd ag_O-,2026,16U,Boys,16U Boys,,tournament_only_team,3rd ag_O-,2026-jo-weekend-2|16u-boys-classic
