raw_name,canonical_team_id,reason
H1-SANTA BARBARA,santa-barbara-a,alias_lookup
H2 -  Pride Black,pride-black-a,alias_lookup
H2 - SJ Express,sj-express-a,alias_lookup
H2(1stC)(W#24)-MISSION WPC (A),mission-wpc-a,alias_lookup
H2(1stC)-SJ FOUNDATION,sj-foundation-a,alias_lookup
H2(1stE)-GOLD COAST,gold-coast-a,alias_lookup
H2(2ndB)-NORCAL,norcal-a,alias_lookup
H2-CCU A,cc-united-a,alias_lookup
H2-CCU B,cc-united-b,alias_lookup
H2-STANFORD BLACK,stanford-a,alias_lookup
H3 - TSM ,tsm-a,alias_lookup
H3(1stF)(W#23)-VANGUARD BLUE (A),vanguard-a,club_pattern_level_rule
H3(1stF)-680 WHITE,680-c,alias_lookup
H3(1stF)-LAMORINDA B,lamorinda-b,alias_lookup
H3(2ndC)-SOUTH COAST RED (A),south-coast-a,club_pattern_level_rule
H3-680 WHITE,680-c,alias_lookup
H3-KINGSBURG,kingsburg-a,alias_lookup
H3-PEGASUS,pegasus-a,alias_lookup
H4 - Valley United,valley-united-a,alias_lookup
H4-TRI-VALLEY TRITONS,tri-valley-tritons-a,alias_lookup
I1 - 908,908-a,alias_lookup
I1 - Valley United,valley-united-a,alias_lookup
I1(3rdA)-680 RED,680-b,alias_lookup
I2 - 908 Blue,908-blue-a,alias_lookup
I2 - SET,set-a,alias_lookup
I2(3rdB)-NORTH IRVINE BLACK,north-irvine-b,alias_lookup
I3 - Big Valley,big-valley-a,alias_lookup
I3 - CC United Blue,cc-united-b,alias_lookup
I3(3rdF)-SHAQ BLUE,shaq-blue-a,alias_lookup
I4(4thE)-CC UNITED BLACK,cc-united-a,alias_lookup
J1 - Rose Bowl Black,rose-bowl-black-a,alias_lookup
J1(1stA)-DEVILS GATE,devils-gate-a,alias_lookup
J1(1stA)-SHORE AQUATICS,shore-aquatics-a,alias_lookup
J1(1stD)-LA JOLLA UNITED NAVY,la-jolla-united-a,alias_lookup
J1(2ndA)-CVU,cvu-a,alias_lookup
J1(2ndE)(12)-SHARKS,sharks-a,alias_lookup
J1(2ndF)(L#23)-CDM,cdm-a,alias_lookup
J1(2ndF)-NADO,nado-a,alias_lookup
J1(L#Cross1)-VANGUARD A,vanguard-a,alias_lookup
J2 - Trilogy,trilogy-a,alias_lookup
J2(1stB)-BACK BAY,back-bay-a,alias_lookup
J2(1stB)-RANCHO TSUNAMI,rancho-tsunami-a,alias_lookup
J2(1stE)-CHANNEL ISLANDS UNITED GOLD,channel-islands-united-gold-a,alias_lookup
J2(2ndD)-DIABLO ALLIANCE B,diablo-alliance-b,alias_lookup
J2(2ndE)-HONOLULU GREEN,honolulu-green-a,alias_lookup
J2(3rdE)(21)-SAN JOSE FOUNDATION BLUE,san-jose-foundation-blue-a,alias_lookup
J2(L#Cross2)-NORTH IRVINE A,north-irvine-a,alias_lookup
J3(1stC)-NORTHWEST,northwest-a,alias_lookup
J3(1stC)-SHORE AQUATICS,shore-aquatics-a,alias_lookup
J3(1stF)-PATRIOT NAVY,patriot-a,alias_lookup
J3(2ndC)(14)-SAN JOSE FOUNDATION BLACK,san-jose-foundation-black-a,alias_lookup
J3(2ndD)-PALOS VERDES B,palos-verdes-b,alias_lookup
J3(2ndE)-TITANS,titans-a,alias_lookup
J3(3rdC)(W#18)-NBWP WHITE (B),nbwp-white-b,canonical_shape_known_club
J3(L#Cross3)-COMMERCE,commerce-a,alias_lookup
J4(1stD)-PRIDE,pride-a,alias_lookup
J4(1stD)-SAN CLEMENTE RED,san-clemente-red-a,alias_lookup
J4(3rdC)(19)-SANTA CRUZ,santa-cruz-a,alias_lookup
J4(L#Cross4)-SAN DIEGO SHORES,san-diego-shores-a,alias_lookup
J5(1stE)-TEMPLE CITY,temple-city-a,alias_lookup
J5(2ndA)(16)-DIABLO ALLIANCE B,diablo-alliance-b,alias_lookup
J6(1stF)-FOOTHILL CLUB,foothill-a,alias_lookup
J6(3rdA)(17)-LAMORINDA C,lamorinda-c,alias_lookup
J7(1stG)-NORTHWEST,northwest-a,alias_lookup
J7(2ndG)(10)-SAN JOSE EXPRESS BLUE,san-jose-express-blue-a,alias_lookup
J8(1stH)-CCU B,cc-united-b,alias_lookup
J8(3rdG)(23)-CC UNITED WHITE,cc-united-c,alias_lookup
K1 - ECA B,eca-b,alias_lookup
K1 - Lamorinda,lamorinda-a,alias_lookup
K1(1stE)-MISSION WPC B,mission-wpc-b,alias_lookup
K1(2ndA)-MISSION B,mission-wpc-b,alias_lookup
K1(2ndB)-680 B,680-b,alias_lookup
K1(2ndC)-ORANGE COUNTY WPC RED,ocwpc-c,alias_lookup
K1(2ndD)-PRIDE BLACK,pride-black-a,alias_lookup
K1(2ndE)(L#26)-TSUNAMI BLUE,tsunami-blue-a,alias_lookup
K1(2ndE)-STANFORD A,stanford-a,alias_lookup
K1(3rdF)(22)-BURLINGAME,burlingame-a,alias_lookup
K2 - NGen,ngen-a,alias_lookup
K2 - North Irvine,north-irvine-a,alias_lookup
K2(1stF)-680 BLUE,680-a,alias_lookup
K2(2ndB)-SOUTH COAST BLUE (C),south-coast-blue-c,canonical_shape_known_club
K2(2ndB)-STANFORD B,stanford-b,alias_lookup
K2(2ndC)-VANGUARD B,vanguard-b,alias_lookup
K2(2ndE)-ORANGE COUNTY WPC BLUE,orange-county-wpc-blue-a,alias_lookup
K2(2ndF)(11)-680 BLUE,680-a,alias_lookup
K2(2ndF)-SOUTH COAST RED,south-coast-a,alias_lookup
K2(3rdA)(W#16)-NORTH IRVINE BLACK (A),north-irvine-a,club_pattern_level_rule
K3 - SD Dons Red,sd-dons-b,alias_lookup
K3(1stG)-VANGUARD SILVER,vanguard-b,alias_lookup
K3(2ndA)-LOYOLA WPC,loyola-wpc-a,alias_lookup
K3(2ndC)-BACK BAY,back-bay-a,alias_lookup
K3(2ndF)-LA PREMIER,la-premier-a,alias_lookup
K3(2ndF)-SOUTH COAST WHITE,south-coast-b,alias_lookup
K3(2ndG)-DAVIS,davis-a,alias_lookup
K3(3rdD)(20)-MIDPEN,midpen-a,alias_lookup
K3(3rdD)(W#21)-HIELAND,hieland-a,alias_lookup
K4(1stH)-HIELAND,hieland-a,alias_lookup
K4(2ndD)(13)-LAMORINDA B,lamorinda-b,alias_lookup
K4(2ndH)-CDM,cdm-a,alias_lookup
K5(3rdB)(18)-NORCAL TEAL,norcal-a,alias_lookup
K6(2ndB)(15)-ALAMEDA,alameda-a,alias_lookup
K6(2ndF)-CLOVIS RED,clovis-red,alias_lookup
K7(2ndG)-LA JOLLA UNITED B,la-jolla-united-b,alias_lookup
K7(3rdH)(24)-680 WHITE,680-c,alias_lookup
K8(2ndH)(9)-STANFORD BLACK,stanford-a,alias_lookup
K8(2ndH)-SANTA BARBARA,santa-barbara-a,alias_lookup
L#1-DEVIL'S GATE,devil-s-gate-a,alias_lookup
L#1-TRILOGY BLACK,trilogy-black-a,alias_lookup
L#1-TROJAN GOLD,trojan-gold-a,alias_lookup
L#10-CHAWP,chawp-a,alias_lookup
L#10-SET,set-a,alias_lookup
L#11-CMAC,cmac-a,alias_lookup
L#11-SAN CLEMENTE BLACK,san-clemente-black-a,alias_lookup
L#12-PATRIOT RED (B),patriot-b,club_pattern_level_rule
L#12-RIVERSIDE,riverside-a,alias_lookup
L#13-SET,set-a,alias_lookup
L#13-TROJAN CARDINAL,trojan-cardinal-a,alias_lookup
L#14-ROUTE 66,route-66-a,alias_lookup
L#15-MISSION A,mission-wpc-a,alias_lookup
L#15-SOUTH COAST WHITE (B),south-coast-b,club_pattern_level_rule
L#15-VANGUARD SILVER (B),vanguard-b,club_pattern_level_rule
L#16-PATRIOT RED,patriot-b,alias_lookup
L#16-VANGUARD BLUE,vanguard-a,alias_lookup
L#19-ALAMEDA,alameda-a,alias_lookup
L#2-AMERICAN RIVER BLUE,american-river-a,alias_lookup
L#2-CC UNITED BLACK,cc-united-a,alias_lookup
L#2-LAWPC,lawpc-a,alias_lookup
L#2-SAND CANYON,sand-canyon-a,alias_lookup
L#20-VANGUARD SILVER,vanguard-b,alias_lookup
L#27-SAN CLEMENTE RED,san-clemente-red-a,alias_lookup
L#27-TITANS,titans-a,alias_lookup
L#28-BACK BAY,back-bay-a,alias_lookup
L#28-SAN CLEMENTE BLACK,san-clemente-black-a,alias_lookup
L#29-HIELAND,hieland-a,alias_lookup
L#29-SET,set-a,alias_lookup
L#3-GOLD COAST,gold-coast-a,alias_lookup
L#3-STANFORD BLACK,stanford-a,alias_lookup
L#30-680 BLUE,680-a,alias_lookup
L#30-TSM,tsm-a,alias_lookup
L#31-PRIDE RED,pride-red-a,alias_lookup
L#32-DAVIS,davis-a,alias_lookup
L#33-ROUTE 66 AQUATICS,route-66-aquatics-a,alias_lookup
L#33-SHAQ WHITE,shaq-white-a,alias_lookup
L#34-CT PREMIER,ct-premier-a,alias_lookup
L#35-LAMORINDA A,lamorinda-a,alias_lookup
L#36-CC UNITED BLACK,cc-united-a,alias_lookup
L#37-CCU B,cc-united-b,alias_lookup
L#37-SHAQ BLUE,shaq-blue-a,alias_lookup
L#38-SANTA BARBARA,santa-barbara-a,alias_lookup
L#39-PRIDE,pride-a,alias_lookup
L#4-NORTH IRVINE BLACK (A),north-irvine-a,club_pattern_level_rule
L#4-TSM,tsm-a,alias_lookup
L#41-NORTHWEST,northwest-a,alias_lookup
L#42-CLOVIS RED,clovis-red,alias_lookup
L#43-BOA,boa-a,alias_lookup
L#43-SHORE AQUATICS,shore-aquatics-a,alias_lookup
L#44-STANFORD BLACK,stanford-a,alias_lookup
L#45-SAN FRANCISCO,san-francisco-a,alias_lookup
L#46-SAN JOSE EXPRESS,sj-express-a,alias_lookup
L#47-AMERICAN RIVER A,american-river-a,alias_lookup
L#48-PATRIOT B,patriot-b,alias_lookup
L#5-PRIDE RED,pride-red-a,alias_lookup
L#57-CC UNITED BLUE,cc-united-b,alias_lookup
L#58-SAN CLEMENTE RED (A),san-clemente-red-a,alias_lookup
L#59-DIABLO ALLIANCE B,diablo-alliance-b,alias_lookup
L#6-CDM B,cdm-b,alias_lookup
L#6-NBWP WHITE (B),nbwp-white-b,canonical_shape_known_club
L#60-RENEGADES,renegades-a,alias_lookup
L#60-SHAQ,shaq-a,alias_lookup
L#61-MISSION WPC (B),mission-wpc-b,alias_lookup
L#62-SAN JOSE FOUNDATION BLACK,san-jose-foundation-black-a,alias_lookup
L#63-CMAC,cmac-a,alias_lookup
L#63-STANFORD RED,stanford-b,alias_lookup
L#64-NBWP BLUE (A),nbwp-blue-a,alias_lookup
L#65-SHARKS,sharks-a,alias_lookup
L#65-SOCAL BLACK (A),socal-black-a,alias_lookup
L#66-LAMORINDA A,lamorinda-a,alias_lookup
L#68-680 BLUE,680-a,alias_lookup
L#7-RENEGADES,renegades-a,alias_lookup
L#7-ROUTE 66 AQUATICS,route-66-aquatics-a,alias_lookup
L#70-NORTH IRVINE BLACK (A),north-irvine-a,club_pattern_level_rule
L#71-BACK BAY,back-bay-a,alias_lookup
L#8-SHAQ BLUE,shaq-blue-a,alias_lookup
L#8-TMEC WP,tmec-wp-a,alias_lookup
L#9-HIELAND,hieland-a,alias_lookup
L#9-TITANS,titans-a,alias_lookup
L#B1/B4-SAND CANYON RED,sand-canyon-red-a,alias_lookup
L#B2/B3-HIELAND,hieland-a,alias_lookup
L#C1/C4-ROUTE 66,route-66-a,alias_lookup
L#C2/C3-SOUTH VALLEY,south-valley-a,alias_lookup
L#G1/G4-CC UNITED WHITE,cc-united-c,alias_lookup
L#G2/G3-STANFORD WHITE,stanford-b,alias_lookup
L#H1/H4-TRI-VALLEY TRITONS,tri-valley-tritons-a,alias_lookup
L#H2/H3-680 WHITE,680-c,alias_lookup
L#J1/J4-VANGUARD A,vanguard-a,alias_lookup
L#J1/J8-CCU B,cc-united-b,alias_lookup
L#J2/J3-NORTH IRVINE A,north-irvine-a,alias_lookup
L#J2/J7-NORTHWEST,northwest-a,alias_lookup
L#J3/J6-FOOTHILL CLUB,foothill-a,alias_lookup
L#J4/J5-TEMPLE CITY,temple-city-a,alias_lookup
L#K5/K4-NEWPORT BEACH B,newport-beach-b,alias_lookup
L#K6/K3-CLOVIS RED,clovis-red,alias_lookup
L#K7/K2-STANFORD B,stanford-b,alias_lookup
L#K8/K1-SANTA BARBARA,santa-barbara-a,alias_lookup
L#M1/M8-CC UNITED BLUE,cc-united-b,alias_lookup
L#M1/M8-TROJAN,trojan-a,alias_lookup
L#M2/M7-680 RED,680-b,alias_lookup
L#M2/M7-ROSE BOWL,rose-bowl-a,alias_lookup
L#M3/M6-SAN JOSE EXPRESS,sj-express-a,alias_lookup
L#M3/M6-SHAQ,shaq-a,alias_lookup
L#M4/M5-CC UNITED BLACK,cc-united-a,alias_lookup
L#M4/M5-SAN FRANCISCO,san-francisco-a,alias_lookup
L#N1/N4-CCU A,cc-united-a,alias_lookup
L#N1/N8-DIABLO ALLIANCE B,diablo-alliance-b,alias_lookup
L#N2/N3-LAMORINDA,lamorinda-a,alias_lookup
L#N2/N7-SAN JOSE EXPRESS BLUE,san-jose-express-blue-a,alias_lookup
L#N3/N6-SAN JOSE FOUNDATION BLACK,san-jose-foundation-black-a,alias_lookup
L#N4/N5-LAMORINDA B,lamorinda-b,alias_lookup
L#P1/P4-PATRIOT A,patriot-a,alias_lookup
L#P2/P3-NEWPORT BEACH A,newport-beach-a,alias_lookup
L#Semi1-SD DONS,sd-dons-a,alias_lookup
L#Semi2-NORCAL A,norcal-a,alias_lookup
L1 - Santa Barbara,santa-barbara-a,alias_lookup
L1(2ndA)-NORTH IRVINE RED,north-irvine-a,alias_lookup
L1(3rdA)-NORCAL B,norcal-b,alias_lookup
L1(3rdD)-STANFORD RED,stanford-b,alias_lookup
L2 - Crown City,crown-city-a,alias_lookup
L2(2ndB)-DAVIS,davis-a,alias_lookup
L2(3rdD)-680 C,680-c,alias_lookup
L2(3rdE)-DEVIL'S GATE,devil-s-gate-a,alias_lookup
L3(2ndC)-LAWPC,lawpc-a,alias_lookup
L3(3rdC)-LAMORINDA A,lamorinda-a,alias_lookup
L3(3rdE)-SUPREME,supreme-a,alias_lookup
L4(2ndD)-PRIDE RED,pride-red-a,alias_lookup
L4(4thF)-ROUTE 66 AQUATICS,route-66-aquatics-a,alias_lookup
LA Premier,la-premier-a,alias_lookup
LACUWP,lacuwp-a,alias_lookup
La Jolla United A,la-jolla-united-a,alias_lookup
Lose #1 - Rose Bowl Black (B),rose-bowl-black-b,canonical_shape_known_club
Lose #10 - Titans Gold,titans-gold-a,alias_lookup
Lose #11 - ORWP Red (B),orwp-red-b,canonical_shape_known_club
Lose #12 - South Coast White(B),south-coast-b,club_pattern_level_rule
Lose #17 - Loyola,loyola-a,alias_lookup
Lose #18 - CIU Coast,ciu-coast-a,alias_lookup
Lose #19 - Supreme,supreme-a,alias_lookup
Lose #2 - PV Blue (B),pv-blue-b,canonical_shape_known_club
Lose #20 - NGEN,ngen-a,alias_lookup
Lose #25 - PAC,pac-a,alias_lookup
Lose #26 - LA City United,la-city-united-a,alias_lookup
Lose #27 - Valley United,valley-united-a,alias_lookup
Lose #28 - TSM,tsm-a,alias_lookup
Lose #3 - Trojan Gold (B),trojan-gold-b,canonical_shape_known_club
Lose #33 - Rose Bowl Red (A),rose-bowl-red-a,alias_lookup
Lose #34 - ORWP 14U Black (A),orwp-14u-black-a,alias_lookup
Lose #35 - Foothill Red (A),,unresolved
Lose #36 - Pride Black,pride-black-a,alias_lookup
Lose #37 - South Coast Red,south-coast-a,alias_lookup
Lose #38 - Rose Bowl Red (A),rose-bowl-red-a,alias_lookup
Lose #39 - Gate 14U,gate-14u-a,alias_lookup
Lose #4 - 908 Blue (B),908-blue-b,canonical_shape_known_club
Lose #40 - Foothill Red (A),,unresolved
Lose #41 - Route 66 14U Boys,route-66-a,alias_lookup
Lose #42 - Temple City,temple-city-a,alias_lookup
Lose #43 - Trojan Cardinal (A),trojan-cardinal-a,alias_lookup
Lose #44 - Shore Red,shore-red-a,alias_lookup
Lose #45 - SBWPC A,sbwpc-a,alias_lookup
Lose #46 - Temple City,temple-city-a,alias_lookup
Lose #47 - Commerce,commerce-a,alias_lookup
Lose #48 - Trojan Cardinal (A),trojan-cardinal-a,alias_lookup
Lose #49 - Trojan Gold (B),trojan-gold-b,canonical_shape_known_club
Lose #50 - Valley United,valley-united-a,alias_lookup
Lose #51 - Rose Bowl Black (B),rose-bowl-black-b,canonical_shape_known_club
Lose #52 - TSM,tsm-a,alias_lookup
Lose #53 - LA City United,la-city-united-a,alias_lookup
Lose #54 - Trojan Gold (B),trojan-gold-b,canonical_shape_known_club
Lose #55 - PAC,pac-a,alias_lookup
Lose #56 - TSM,tsm-a,alias_lookup
Lose #57 - ORWP Red (B),orwp-red-b,canonical_shape_known_club
Lose #58 - Supreme,supreme-a,alias_lookup
Lose #59 - Foothill Black(B),,unresolved
Lose #60 - NGEN,ngen-a,alias_lookup
Lose #61 - Loyola,loyola-a,alias_lookup
Lose #62 -  Supreme,supreme-a,alias_lookup
Lose #63 - CIU Coast,ciu-coast-a,alias_lookup
Lose #64 - NGEN,ngen-a,alias_lookup
Lose #65 - PV Blue (B),pv-blue-b,canonical_shape_known_club
Lose #66 - Foothill Red (A),,unresolved
Lose #67 -  LA Premier,la-premier-a,alias_lookup
Lose #68 - Commerce,commerce-a,alias_lookup
Lose #69 - Pride Black,pride-black-a,alias_lookup
Lose #75 - 908 Blue (B),908-blue-b,canonical_shape_known_club
Lose #76 - Rose Bowl Red (A),rose-bowl-red-a,alias_lookup
Lose #77 - PV Black (A),pv-black-a,alias_lookup
Lose #78 - Gate 14U,gate-14u-a,alias_lookup
Lose #79 - ORWP 14U Black (A),orwp-14u-black-a,alias_lookup
Lose #85 - TSM,tsm-a,alias_lookup
Lose #86 - NGEN,ngen-a,alias_lookup
Lose #87 -  Rose Bowl Black (B),rose-bowl-black-b,canonical_shape_known_club
Lose #88 - Foothill Black(B),,unresolved
Lose #89 - CIU Coast,ciu-coast-a,alias_lookup
Lose #9 - Foothill Black(B),,unresolved
Lose #90 - Loyola,loyola-a,alias_lookup
Loyola,loyola-a,alias_lookup
M1 - La Jolla United A,la-jolla-united-a,alias_lookup
M1 - San Clem Red,san-clem-red-a,alias_lookup
M1(1stA)(1)-NORCAL BLACK,norcal-b,alias_lookup
M1(2ndD)(L#27)-SAN CLEMENTE RED (A),san-clemente-red-a,alias_lookup
M1(2ndE)-CC UNITED BLUE,cc-united-b,alias_lookup
M1(3rdA)-SAN CLEMENTE BLACK,san-clemente-black-a,alias_lookup
M1(3rdA)-TROJAN,trojan-a,alias_lookup
M1(3rdB)-NORTH IRVINE B,north-irvine-b,alias_lookup
M1(3rdE)-SAN CLEMENTE,san-clemente-a,alias_lookup
M2 - Greenwich,greenwich-a,alias_lookup
M2 - Patriot Navy,patriot-a,alias_lookup
M2(1stB)(2)-DIABLO ALLIANCE A,diablo-alliance-a,alias_lookup
M2(2ndA)(L#22)-BACK BAY,back-bay-a,alias_lookup
M2(2ndF)-CT PREMIER,ct-premier-a,alias_lookup
M2(3rdB)-ROSE BOWL,rose-bowl-a,alias_lookup
M2(3rdB)-TROJAN GOLD,trojan-gold-a,alias_lookup
M2(3rdC)-STANFORD C,stanford-c,alias_lookup
M2(3rdF)-DIABLO ALLIANCE A,diablo-alliance-a,alias_lookup
M3 - 908,908-a,alias_lookup
M3 - Santa Barbara,santa-barbara-a,alias_lookup
M3(1stC)(3)-LAMORINDA A,lamorinda-a,alias_lookup
M3(2ndG)-LAMORINDA B,lamorinda-b,alias_lookup
M3(3rdC)-SAN JOSE EXPRESS,sj-express-a,alias_lookup
M3(3rdC)-TRITON GOLD,triton-gold-a,alias_lookup
M3(3rdE)(W#17)-CMAC,cmac-a,alias_lookup
M3(3rdF)-AMERICAN RIVER B,american-river-b,alias_lookup
M3(3rdG)-SOCAL,socal-a,alias_lookup
M4(1stD)(4)-CC UNITED BLACK,cc-united-a,alias_lookup
M4(2ndH)-SHAQ WHITE,shaq-white-a,alias_lookup
M4(3rdD)-AMERICAN RIVER A,american-river-a,alias_lookup
M4(3rdH)-PEGASUS,pegasus-a,alias_lookup
M5(1stE)(5)-STANFORD RED,stanford-b,alias_lookup
M5(3rdE)-SAN FRANCISCO,san-francisco-a,alias_lookup
M6(1stF)(6)-SHAQ,shaq-a,alias_lookup
M6(3rdF)-PATRIOT B,patriot-b,alias_lookup
M7(1stG)(7)-680 RED,680-b,alias_lookup
M7(3rdG)-680 A,680-a,alias_lookup
M8(1stH)(8)-CC UNITED BLUE,cc-united-b,alias_lookup
M8(3rdH)-KINGSBURG,kingsburg-a,alias_lookup
N1 - Mission,mission-wpc-a,alias_lookup
N1(2ndC)(L#24)-SOCAL GOLD (B),socal-gold-b,canonical_shape_known_club
N1(3rdA)-HONOLULU BLUE,honolulu-blue-a,alias_lookup
N1(3rdD)-AMERICAN RIVER GOLD,american-river-b,alias_lookup
N1(L#Playin3)-CCU A,cc-united-a,alias_lookup
N1(W#J5/K5)(16)-DIABLO ALLIANCE B,diablo-alliance-b,alias_lookup
N2 - Greenwich,greenwich-a,alias_lookup
N2(2ndB)(L#25)-MISSION WPC (B),mission-wpc-b,alias_lookup
N2(3rdE)-CC UNITED WHITE,cc-united-c,alias_lookup
N2(3rdG)-SD ECA,sd-eca-a,alias_lookup
N2(L#Playin4)-LAMORINDA,lamorinda-a,alias_lookup
N2(W#J6/K6)(15)-ALAMEDA,alameda-a,alias_lookup
N3 - Commerce,commerce-a,alias_lookup
N3(3rdF)(W#20)-RENEGADES,renegades-a,alias_lookup
N3(3rdF)-SET,set-a,alias_lookup
N3(3rdH)-PATRIOT RED,patriot-b,alias_lookup
N3(L#Playin1)-OVAC,ovac-a,alias_lookup
N3(W#J3/K3)(14)-SAN JOSE FOUNDATION BLACK,san-jose-foundation-black-a,alias_lookup
N4(L#Playin2)-908,908-a,alias_lookup
N4(W#J4/K4)(13)-LAMORINDA B,lamorinda-b,alias_lookup
N5(W#J1/K1)(12)-SHARKS,sharks-a,alias_lookup
N6(W#J2/K2)(11)-680 BLUE,680-a,alias_lookup
N7(W#J7/K7)(10)-SAN JOSE EXPRESS BLUE,san-jose-express-blue-a,alias_lookup
N8(W#J8/K8)(9)-STANFORD BLACK,stanford-a,alias_lookup
NGen,ngen-a,alias_lookup
NSD Stars,nsd-stars-a,alias_lookup
Newport,newport-beach-a,alias_lookup
Newport White,newport-beach-c,alias_lookup
Norcal Aquatics B,norcal-b,alias_lookup
North Irvine,north-irvine-a,alias_lookup
North Irvine B,north-irvine-b,alias_lookup
O1 - Newport,newport-beach-a,alias_lookup
O1(3rdE)-FOOTHILL RED,foothill-b,alias_lookup
O2 - Norcal,norcal-a,alias_lookup
O2(3rdC)-STANFORD 13,stanford-13-a,alias_lookup
O3 - SD Shores Black,sd-shores-black-a,alias_lookup
O3(3rdD)-AMERICAN RIVER BLUE,american-river-a,alias_lookup
P1 - SD Dons Black,sd-dons-a,alias_lookup
P1(3rdF)-BOA,boa-a,alias_lookup
P1(4thF)(L#20)-CHAWP,chawp-a,alias_lookup
P1(L#J6/K6)(17)-LAMORINDA C,lamorinda-c,alias_lookup
P1(L#Qtr4)-LA PREMIER,la-premier-a,alias_lookup
P2 - LA Premier,la-premier-a,alias_lookup
P2(3rdB)-LA JOLLA UNITED GOLD,la-jolla-united-gold-a,alias_lookup
P2(4thA)(L#16)-SET,set-a,alias_lookup
P2(L#J5/K5)(18)-NORCAL TEAL,norcal-a,alias_lookup
P2(L#Qtr2)-CIU,ciu-a,alias_lookup
P3 - North Irvine,north-irvine-a,alias_lookup
P3(4thD)-STANFORD BLACK,stanford-a,alias_lookup
P3(5thB)(L#2)-NORTH IRVINE RED (B),north-irvine-b,club_pattern_level_rule
P3(L#J4/K4)(19)-SANTA CRUZ,santa-cruz-a,alias_lookup
P3(L#Qtr1)-NEWPORT BEACH A,newport-beach-a,alias_lookup
P4(4thH)-SOUTH COAST WHITE (B),south-coast-b,club_pattern_level_rule
P4(L#J3/K3)(20)-MIDPEN,midpen-a,alias_lookup
P4(L#Qtr3)-PATRIOT A,patriot-a,alias_lookup
P5(L#J2/K2)(21)-SAN JOSE FOUNDATION BLUE,san-jose-foundation-blue-a,alias_lookup
P6(L#J1/K1)(22)-BURLINGAME,burlingame-a,alias_lookup
P7(L#J8/K8)(23)-CC UNITED WHITE,cc-united-c,alias_lookup
P8(L#J7/K7)(24)-680 WHITE,680-c,alias_lookup
Patriot Navy,patriot-a,alias_lookup
Q1 - 908 Green,908-green-a,alias_lookup
Q1(2ndJ)-NORTHWEST,northwest-a,alias_lookup
Q1(4thE)(L#17)-TMEC WP,tmec-wp-a,alias_lookup
Q2 - SJ Express,sj-express-a,alias_lookup
Q2(2ndK)-VANGUARD SILVER,vanguard-b,alias_lookup
Q2(4thB)(L#19)-SAN CLEMENTE BLACK (B),san-clemente-black-b,canonical_shape_known_club
Q3 - 908 Blue,908-blue-a,alias_lookup
Q3(5thC)(L#3)-OCWPC RED (B),ocwpc-b,club_pattern_level_rule
R1(1stJ)-SHORE AQUATICS,shore-aquatics-a,alias_lookup
R1(4thD)(L#21)-PATRIOT RED (B),patriot-b,club_pattern_level_rule
R1(L#P1/P8)-LAMORINDA C,lamorinda-c,alias_lookup
R2(1stK)-MISSION WPC B,mission-wpc-b,alias_lookup
R2(4thC)(L#18)-VANGUARD SILVER (B),vanguard-b,club_pattern_level_rule
R2(L#P2/P7)-CC UNITED WHITE,cc-united-c,alias_lookup
R3(5thA)(L#1)-SAN CLEMENTE WHITE (C),san-clemente-white-c,canonical_shape_known_club
R3(L#P3/P6)-BURLINGAME,burlingame-a,alias_lookup
Rain City,rain-city-a,alias_lookup
Rose Bowl Black,rose-bowl-black-a,alias_lookup
Rose Bowl Red,rose-bowl-red-a,alias_lookup
S1(4thG)-STANFORD WHITE,stanford-b,alias_lookup
S2(4thH)-TRI-VALLEY TRITONS,tri-valley-tritons-a,alias_lookup
S3(L#P4/P5)-MIDPEN,midpen-a,alias_lookup
SD Dons Black,sd-dons-a,alias_lookup
SD Dons D,sd-dons-d,alias_lookup
SD Dons Gold,sd-dons-c,alias_lookup
SD Shores Black,sd-shores-black-a,alias_lookup
SD Shores Gold,sd-shores-gold-a,alias_lookup
SET,set-a,alias_lookup
San Clem Red,san-clem-red-a,alias_lookup
San Clemente Black,san-clemente-black-a,alias_lookup
Santa Barbara,santa-barbara-a,alias_lookup
Sharks,sharks-a,alias_lookup
Shore Aquatics,shore-aquatics-a,alias_lookup
South Coast White,south-coast-b,alias_lookup
Stanford White,stanford-b,alias_lookup
T1 - Back Bay,back-bay-a,alias_lookup
T1(W#P1/P8)-680 WHITE,680-c,alias_lookup
T2 - LOWPO,lowpo-a,alias_lookup
T2(W#P2/P7)-NORCAL TEAL,norcal-a,alias_lookup
T3 - Patriots Red,patriot-b,alias_lookup
T3(W#P3/P6)-SANTA CRUZ,santa-cruz-a,alias_lookup
T4(W#P4/P5)-SAN JOSE FOUNDATION BLUE,san-jose-foundation-blue-a,alias_lookup
Titans,titans-a,alias_lookup
Trilogy,trilogy-a,alias_lookup
Tsunami Black,tsunami-black-a,alias_lookup
U1 - Rain City,rain-city-a,alias_lookup
U2 - North Irvine B,north-irvine-b,alias_lookup
U3 - Big Valley,big-valley-a,alias_lookup
Valley United,valley-united-a,alias_lookup
W#1-CHANNEL ISLANDS UNITED GOLD,channel-islands-united-gold-a,alias_lookup
W#1-SAN DIEGO DONS 14 BLACK,san-diego-dons-14-black-a,alias_lookup
W#1-SET,set-a,alias_lookup
W#10-CDM,cdm-a,alias_lookup
W#10-ORWP B,orwp-b,alias_lookup
W#11-TSUNAMI BLUE,tsunami-blue-a,alias_lookup
