"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Sat, July 18","","","5-5-5-5","","","","","","","","","","","","","","","","","","","","","",""
"20-Jul","5:10 PM","Play-in","CAPISTRANO VALLEY HS 2","124","L106-DIABLO ALLIANCE A","12","W112-ECA","5","130","139","10C-124","","","au_Play-in","","","","","","","","","","",""
"Tue, July 21","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","BECKMAN HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","8:00 AM","11th","BECKMAN HS 2","136","L115-CORONADO","2","L118-CARMEL","13","11th","12th","10C-136","","","au_11th","","","","","","","","","","",""
"21-Jul","11:00 AM","15th","BECKMAN HS 2","134","L114-LAGUNA BLACK","7","L120-SD SHORES BLACK","4","15th","16th","10C-134","","","pt_15th","","","","","","","","","","",""
"21-Jul","12:00 PM","19th","BECKMAN HS 2","128","L117-LOWPO","13","L123-CHAWP","10","19th","20th","10C-128","","","pt_19th","","","","","","","","","","",""
"","","","EL TORO HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","EL TORO HS 2","127","W106-SOUTH COAST RED","6","W121-WEST VALLEY","5","144","143","10C-127","","","au_semi","","","","","","","","","","",""
"21-Jul","9:00 AM","17th","EL TORO HS 2","129","W117-LA CITY UNITED","19","W123-LA PREMIER BLACK","13","17th","18th","10C-129","","","pt_17th","","","","","","","","","","",""
"21-Jul","12:00 PM","3rd","EL TORO HS 2","143","L127-WEST VALLEY","2","L130-DIABLO ALLIANCE A","12","3rd","4th","10C-143","","","au_3rd","","","","","","","","","","",""
"21-Jul","1:00 PM","1st","EL TORO HS 2","144","W127-SOUTH COAST RED","9","W130-AMERICAN RIVER","11","1st","2nd","10C-144","","","au_1st","","","","","","","","","","",""
"","","","EL TORO HS 3","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","EL TORO HS 3","130","W103-AMERICAN RIVER","8","W124-DIABLO ALLIANCE A","6","144","143","10C-130","","","au_semi","","","","","","","","","","",""
"21-Jul","9:00 AM","7th","EL TORO HS 3","140","L107-VANGUARD","9","L110-LOS ALAMITOS","13","7th","8th","10C-140","","","pt_7th","","","","","","","","","","",""
"21-Jul","10:00 AM","9th","EL TORO HS 3","138","W113-ROSE BOWL RED","15","W116-CHULA VISTA PREMIER","16","9th","10th","10C-138","","","pt_9th","","","","","","","","","","",""
"21-Jul","11:00 AM","11th","EL TORO HS 3","137","L113-FOOTHILL RED","10","L116-YOLO","17","11th","12th","10C-137","","","pt_11th","","","","","","","","","","",""
"","","","TUSTIN HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","12:00 PM","13th","TUSTIN HS 2","135","W114-TPC SHARKS","12","W120-SAN JOSE EXPRESS","9","13th","14th","10C-135","","","pt_13th","","","","","","","","","","",""
"","","","CAPISTRANO VALLEY HS 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","8:00 AM","21-24 RR","CAPISTRANO VALLEY HS 2","125","3rd pt_T-WHITTIER","13","3rd pt_U-PRAETORIAN","3","","","10C-125","","","pt_21-24 RR","","","","","","","","","","",""
"21-Jul","9:00 AM","21-24 RR","CAPISTRANO VALLEY HS 2","126","3rd pt_R-CHICAGO PARK","18","3rd pt_S-CMAC","10","","","10C-126","","","pt_21-24 RR","","","","","","","","","","",""
"21-Jul","10:00 AM","5th","CAPISTRANO VALLEY HS 2","139","L121-AQUATEX","7","L124-ECA","12","5th","6th","10C-139","","","au_5th","","","","","","","","","","",""
"21-Jul","11:00 AM","7th","CAPISTRANO VALLEY HS 2","142","L109-ALAMEDA","2","L112-SHAQ","8","7th","8th","10C-142","","","au_7th","","","","","","","","","","",""
"21-Jul","12:00 PM","9th","CAPISTRANO VALLEY HS 2","133","W115-ASA","6","W118-A TOWN","8","9th","10th","10C-133","","","au_9th","","","","","","","","","","",""
"","","","WOOLLETT LEFT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","WOOLLETT LEFT","131","W104-OCWPC BLUE","14","W119-SANTA BARBARA WPC","7","146","145","10C-131","","","pt_semi","","","","","","","","","","",""
"21-Jul","11:00 AM","3rd","WOOLLETT LEFT","145","L131-SANTA BARBARA WPC","7","L132-NORTH IRVINE","17","3rd","4th","10C-145","","","pt_3rd","","","","","","","","","","",""
"","","","WOOLLETT RIGHT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","WOOLLETT RIGHT","132","W101-PATRIOT NAVY","11","W122-NORTH IRVINE","6","146","145","10C-132","","","pt_semi","","","","","","","","","","",""
"21-Jul","9:00 AM","5th","WOOLLETT RIGHT","141","L119-LYONS AQUATICS","14","L122-CHANNEL ISLANDS UNITED","12","5th","6th","10C-141","","","pt_5th","","","","","","","","","","",""
"21-Jul","11:00 AM","1st","WOOLLETT RIGHT","146","W131-OCWPC BLUE","8","W132-PATRIOT NAVY","16","1st","2nd","10C-146","","","pt_1st","","","","","","","","","","",""
"","","au_Place","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st","W144-AMERICAN RIVER","","","","","","","","","","","","","","","","","","","","","",""
"","","2nd","L144-SOUTH COAST RED","","","","","","","","","","","","","","","","","","","","","",""
"","","3rd","W143-DIABLO ALLIANCE A","","","","","","","","","","","","","","","","","","","","","",""
"","","4th","L143-WEST VALLEY","","","","","","","","","","","","","","","","","","","","","",""
"","","5th","W139-ECA","","","","","","","","","","","","","","","","","","","","","",""
"","","6th","L139-AQUATEX","","","","","","","","","","","","","","","","","","","","","",""
"","","7th","W142-SHAQ","","","","","","","","","","","","","","","","","","","","","",""
"","","8th","L142-ALAMEDA","","","","","","","","","","","","","","","","","","","","","",""
"","","9th","W133-A TOWN","","","","","","","","","","","","","","","","","","","","","",""
"","","10th","L133-ASA","","","","","","","","","","","","","","","","","","","","","",""
"","","11th","W136-CARMEL","","","","","","","","","","","","","","","","","","","","","",""
"","","12th","L136-CORONADO","","","","","","","","","","","","","","","","","","","","","",""
